"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"56","BLINK_joseph","Wala pa din tigil ang ulan! Baha na sa mga daanan, Ingat po tayong lahat . Godbless... #Pray",,,"1","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","1","0","2","0","0","1","4","0","2","0","1","3","1","2","0","0","0","0","0","0","0","2","0","0","0","0","2","2","1","0","1","1","2","0","0","1","1","0","1","2","2","0","0","0","0","0","2","3","0","1","0","1","21"
"57","CabzLhen","@KrystalReyes08 nakow tong batang to,bawal lumusong sa baha.",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","3","0","2","0","2","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","3","0","3","0","1","11"
"58","wilengg","RT @Crushandra: @wilengg Inamo Carla! Hahahaha. Di ka pala tatangayin ng baha lulutang ka lang. Sakto may salbabida na si Robert XD Jk. Labâ?¦",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","1","0","0","0","2","0","0","2","4","1","4","0","3","4","2","3","0","1","0","0","0","0","0","6","0","0","0","0","3","1","1","1","0","0","2","2","0","3","1","1","0","1","2","0","0","0","0","1","2","5","1","2","2","2","29"
"59","neiosep","@TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan","14.610659","120.979191","1","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","1","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","0","2","18"
"60","batangshane","@imFourthPagotan kuya, wala bang baha dyan?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","8"
"61","Jendesuu","â??@FunnyPinoyQuote: Wag kang lumusong sa baha baka lumutang ka, plastic ka pa naman.â?? Ayy",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","0","0","0","0","0","1","1","0","0","3","0","1","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","4","0","2","1","1","1","0","3","0","1","0","0","1","0","1","0","0","0","1","0","1","3","0","2","0","1","19"
"62","James08080808","@zoletamarianne baha hanggang tuhod .pati yung pagmamahal ko nadala na ng baha -__-",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","1","0","0","0","0","0","1","0","2","3","0","3","0","0","1","3","0","0","0","0","0","0","0","0","4","0","0","0","0","3","1","2","0","0","0","0","1","0","1","0","1","0","1","2","0","0","0","0","0","0","4","0","2","0","0","14"
"63","RusselLopezzz","RT @Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha  #MarioPH #HugotSaTagUlan http://t.co/OfSSapDFHz",,,"1","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","2","1","0","3","0","1","5","0","3","0","1","3","0","0","0","1","1","0","0","1","1","4","1","0","0","0","3","2","1","1","0","2","1","1","1","4","1","2","0","2","1","0","1","0","0","0","0","3","0","1","1","4","16"
"64","jhecai21","1 hour to go!  Please sana tumigilan na yung ulan  How can we go home?  Baha Wlang masakyan Kung walkng trip... http://t.co/BPSIqyGDs9",,,"0","1","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","1","0","0","0","1","6","0","1","0","1","3","1","1","0","1","1","0","0","0","0","1","1","0","0","0","4","0","1","0","0","0","0","1","1","0","1","4","0","0","2","0","1","0","2","0","0","4","0","1","0","2","25"
"65","jamie_aniza199","Prayers workâ?¥I prayed Psalm 91 ng 5 or 6 times then humupa yung baha at ambon na lang yung napaka lakas na ulan kanina :) #ThankGod #MarioPH",,,"1","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","2","0","1","0","0","1","4","1","1","0","0","3","4","0","0","0","0","0","0","0","1","2","0","0","0","0","4","0","1","0","1","2","1","1","0","0","0","1","0","1","4","0","0","0","1","0","2","4","0","1","0","1","27"
"66","faayefort","@CHESKAA_x baha :(",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3"
"67","yeolificent","RT @SOUKOR: Bhe hanggang dibdib na yung baha dito samin! Wag mo kong lokohin wala kang dibdib!",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","1","0","1","3","0","1","0","1","1","1","0","0","1","0","0","0","0","0","2","0","0","0","0","5","1","2","1","1","0","1","2","0","0","1","1","0","0","1","0","0","0","0","0","0","5","0","1","1","1","20"
"68","tuunggg","watching news... bahang baha na sa ibang lugar",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","2","0","2","0","1","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","0","3","0","1","9"
"69","fartingfaust","MALUNOD KA SANA SA BAHA ! HAYUP!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","1","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","2","8"
"70","trishannee","@joistxxi oo baha na jan",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","5"
"71","cleodlpz_","RT @Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha  #MarioPH #HugotSaTagUlan http://t.co/OfSSapDFHz",,,"1","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","2","1","0","3","0","1","5","0","3","0","1","3","0","0","0","1","1","0","0","1","1","4","1","0","0","0","3","2","1","1","0","2","1","1","1","4","1","2","0","2","1","0","1","0","0","0","0","3","0","1","1","4","16"
"72","crankygrande","@ariwantspizza oh, hahaha. :) di pa naman baha dito. eh sa inyo?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","1","0","0","0","2","0","3","0","1","0","1","2","0","1","0","0","0","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","16"
"73","jeriminion","Baha pa ba sa buendia..",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","6"
"74","thmxzsiieeyyy","medyo bumababa na yung baha sa mga lugar (based sa live telecast on tv) #HaySalamat #ThankYouLord",,,"1","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","2","0","0","0","0","1","1","0","1","1","2","1","1","0","1","0","0","1","0","0","0","3","0","0","1","0","1","2","2","0","1","0","2","0","0","0","1","0","0","1","1","0","0","0","2","0","1","1","0","4","0","3","18"
"75","helloadimiguel","Naglalabas na ng sama ng loob si Mario nagselfie ka pa din sa baha, b3h? Ano to, b3h?",,,"0","0","0","tl","O","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","2","0","1","1","0","1","1","3","2","4","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","3","0","0","1","0","1","0","0","1","0","2","0","3","0","0","0","1","0","0","2","0","2","0","2","22"
"76","xMMxi_","Ang hirap umuwi .. Sumuuong na kami ng baha sa Espana ..nakakaiyak na experience tong araw na to ..",,,"0","0","0","tl","O","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","2","1","1","0","2","0","4","1","0","2","0","0","0","0","0","1","0","0","0","0","4","0","1","0","2","1","0","1","0","0","0","1","0","0","5","0","0","0","0","0","0","4","0","1","0","1","20"
"77","MaeBave18","grabi mn day ang baha sa manila ngee.wa jd ko na inform x hahays",,,"0","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","1","0","0","0","1","0","0","0","2","0","2","0","1","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","1","0","0","1","0","1","0","0","2","1","0","0","1","0","0","0","0","0","2","2","0","1","0","1","16"
"78","Immchaelcarag","saan ba my baha dito? .tututlong na ako  :) <3 http://t.co/497ZBhl5QM",,,"0","1","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","1","0","2","0","1","1","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","2","0","1","13"
"79","_auieballss","@itugotDMD @lexzxc pero forced evacuation na sa bacoor. Baha na sa palico and bayanan.",,,"0","0","0","tl","O","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","1","3","1","1","0","2","0","2","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","3","0","1","1","0","0","2","0","0","0","0","1","3","0","0","0","0","1","1","0","0","3","1","2","16"
"80","plenkylor","di kami makabili ng food kasi baha pa.  puro delata naman nakikita kong pagkain dito. huhu",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","0","0","0","1","1","0","0","1","0","1","1","0","1","3","2","0","1","0","1","0","0","0","1","0","0","0","0","2","0","1","0","1","0","0","3","0","2","1","1","0","1","2","0","0","0","1","1","0","2","0","1","0","0","18"
"81","smnthpatio","@TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","1","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","0","2","18"
"82","KhailSenpai","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"83","iheart003","@roetan hala. grabe nga daw baha jan. ingat sir.",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","2","0","1","0","1","1","1","2","0","0","0","0","0","0","0","2","0","0","0","0","0","2","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","2","0","1","0","0","12"
"84","keBONGGGGG","@NathanTheSatan hahahaha puta malamang hindi umabot baha jan noh?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","1","0","0","1","4","0","4","0","0","1","1","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0","1","0","0","0","1","0","0","2","1","2","0","2","1","0","0","0","0","0","0","1","0","1","0","1","10"
"85","yevocals","HALA YUNG BAHAY NAMIN SARIZAL NAPASOK NG BAHA SHET YUNG TV!!!!!",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","2","0","0","2","0","2","1","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","1","3","0","2","0","1","12"
"86","aierandmiggy_","@autumnganda Baha sa baba ng bahay nyo?",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","4","0","1","8"
